Praziquantel	OPRD	4.47939230153e-009	0.639498	Pass	0.27154046997389	OPRD_MOUSE	4985	334
Dofetilide	ADRB3	7.36168860934e-048	0.772277	Pass	0.433268858800774	ADRB3_HUMAN	155	342
Scopolamine	Q9WTR4	1.3365476583e-047	0.539216	Pass	0.978670012547051	Q9WTR4_RAT	6530	344
Scopolamine	SC6A2	5.16205901573e-012	0.539216	Pass	0.870406189555126	SC6A2_HUMAN	6530	344
Atropine	SC6A4	1.49068374734e-047	0.647059	Pass	0.767042086544161	SC6A4_HUMAN	6532	346
Atropine	SC6A4	8.66979155134e-010	0.575	Pass	0.147058823529412	SC6A4_MACMU	6532	346
Ritodrine	ADRB1	2.31969266222e-046	0.827869	Pass	0.549450549450549	ADRB1_HUMAN	153	358
Ritodrine	ADRB1	3.90061615323e-030	0.827869	Pass	0.982758620689655	ADRB1_RAT	153	358
Diethylpropion	ADRB2	3.73749269985e-046	0.618644	Pass	1	ADRB2_BOVIN	154	360
Diethylpropion	ADRB2	1.51198557456e-034	0.534247	Pass	1	ADRB2_CAVPO	154	360
Diethylpropion	ADRB2	3.51010960609e-006	0.565217	Pass	0.73828125	ADRB2_HUMAN	154	360
Diethylpropion	ADRB2	9.30238739994e-017	0.544776	No Filter		ADRB2_MESAU	154	360
Phensuximide	OPRM	7.07349903816e-046	0.60452	Pass	0.105200945626478	OPRM_RAT	4988	364
Phensuximide	OPRM	1.6280060886e-020	0.572864	Pass	0.227941176470588	OPRM_CAVPO	4988	364
Phensuximide	OPRM	5.3857323103e-005	0.551724	Pass	0.137037037037037	OPRM_MOUSE	4988	364
Phensuximide	OPRM	1.44496525856e-009	0.579186	Fail	8.0269058296e-002	OPRM_HUMAN	4988	364
Dyclonine_hydrochloride	OPRK	4.79569811132e-045	0.775281	Pass	0.769781461944235	OPRK_HUMAN	4986	373
Dyclonine_hydrochloride	OPRK	4.07746152778e-012	0.616505	Pass	0.817518248175182	OPRK_RAT	4986	373
Dyclonine_hydrochloride	OPRK	6.49497434069e-006	0.661202	Pass	0.902777777777778	OPRK_CAVPO	4986	373
Dyclonine_hydrochloride	OPRK	4.91129241731e-005	0.603865	Pass	0.930693069306931	OPRK_MOUSE	4986	373
probucol	PGH1	9.3789654818e-044	0.416667	Pass	0.378378378378378	PGH1_RAT	5742	396
probucol	PGH1	1.44496525856e-009	0.416667	Pass	0.658450704225352	PGH1_HUMAN	5742	396
